      26  PHL2525pm3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.228360e+01 -7.181690e+01
VLSR          Ta*
      -3.622e+02      -1.879e-02
      -3.610e+02      -9.902e-03
      -3.598e+02       4.718e-03
      -3.586e+02      -1.269e-02
      -3.574e+02      -3.879e-03
      -3.562e+02      -3.572e-02
      -3.550e+02      -3.531e-02
      -3.538e+02       1.250e-03
      -3.526e+02      -3.121e-03
      -3.514e+02       2.644e-03
      -3.501e+02       4.375e-03
      -3.489e+02      -3.703e-02
      -3.477e+02      -1.337e-02
      -3.465e+02       8.440e-03
      -3.453e+02      -1.301e-03
      -3.441e+02       1.011e-02
      -3.429e+02       1.181e-02
      -3.417e+02      -3.809e-04
      -3.405e+02       1.660e-02
      -3.393e+02      -3.594e-02
      -3.381e+02      -3.054e-03
      -3.369e+02      -2.502e-02
      -3.357e+02      -8.594e-03
      -3.344e+02       8.488e-03
      -3.332e+02       9.971e-03
      -3.320e+02       5.600e-03
      -3.308e+02       2.890e-02
      -3.296e+02      -3.066e-03
      -3.284e+02      -4.068e-02
      -3.272e+02       1.431e-02
      -3.260e+02      -3.047e-03
      -3.248e+02       1.254e-02
      -3.236e+02       7.943e-04
      -3.224e+02      -1.758e-03
      -3.212e+02       1.627e-02
      -3.200e+02       1.373e-02
      -3.187e+02       2.802e-03
      -3.175e+02       1.421e-02
      -3.163e+02       1.595e-02
      -3.151e+02      -1.786e-02
      -3.139e+02       4.902e-04
      -3.127e+02      -1.963e-02
      -3.115e+02      -2.020e-02
      -3.103e+02      -4.017e-03
      -3.091e+02      -1.208e-03
      -3.079e+02       1.465e-02
      -3.067e+02       3.424e-02
      -3.055e+02      -5.052e-03
      -3.042e+02      -6.987e-03
      -3.030e+02       1.499e-03
      -3.018e+02      -1.992e-02
      -3.006e+02      -1.426e-03
      -2.994e+02      -4.848e-03
      -2.982e+02      -5.874e-03
      -2.970e+02      -1.612e-02
      -2.958e+02       7.188e-03
      -2.946e+02      -2.428e-02
      -2.934e+02       9.451e-03
      -2.922e+02       1.437e-02
      -2.910e+02      -1.235e-03
      -2.898e+02       4.470e-03
      -2.885e+02       5.376e-05
      -2.873e+02       7.507e-03
      -2.861e+02       3.059e-02
      -2.849e+02       3.419e-02
      -2.837e+02       4.444e-02
      -2.825e+02       3.561e-03
      -2.813e+02       1.787e-02
      -2.801e+02       1.727e-02
      -2.789e+02       2.571e-02
      -2.777e+02       3.837e-02
      -2.765e+02       3.928e-02
      -2.753e+02       6.500e-02
      -2.741e+02       4.541e-02
      -2.728e+02       6.778e-02
      -2.716e+02       8.984e-02
      -2.704e+02       8.744e-02
      -2.692e+02       1.011e-01
      -2.680e+02       1.341e-01
      -2.668e+02       1.211e-01
      -2.656e+02       1.129e-01
      -2.644e+02       1.632e-01
      -2.632e+02       1.560e-01
      -2.620e+02       1.129e-01
      -2.608e+02       1.518e-01
      -2.596e+02       1.694e-01
      -2.584e+02       1.756e-01
      -2.571e+02       1.491e-01
      -2.559e+02       1.772e-01
      -2.547e+02       1.373e-01
      -2.535e+02       1.387e-01
      -2.523e+02       1.327e-01
      -2.511e+02       1.655e-01
      -2.499e+02       1.402e-01
      -2.487e+02       1.066e-01
      -2.475e+02       7.492e-02
      -2.463e+02       9.556e-02
      -2.451e+02       7.432e-02
      -2.439e+02       9.689e-02
      -2.426e+02       5.807e-02
      -2.414e+02       3.859e-02
      -2.402e+02       1.590e-02
      -2.390e+02       5.123e-02
      -2.378e+02       2.555e-02
      -2.366e+02       5.023e-02
      -2.354e+02       1.407e-02
      -2.342e+02       1.156e-02
      -2.330e+02       2.109e-03
      -2.318e+02       3.322e-02
      -2.306e+02       2.327e-02
      -2.294e+02       2.811e-02
      -2.282e+02       5.316e-03
      -2.269e+02       1.621e-02
      -2.257e+02      -2.796e-03
      -2.245e+02       1.704e-02
      -2.233e+02       1.062e-02
      -2.221e+02      -8.669e-03
      -2.209e+02       1.151e-02
      -2.197e+02       1.247e-02
      -2.185e+02       4.997e-02
      -2.173e+02       1.961e-02
      -2.161e+02       1.534e-02
      -2.149e+02      -8.105e-03
      -2.137e+02       1.487e-02
      -2.125e+02      -8.786e-03
      -2.112e+02      -1.276e-02
      -2.100e+02      -1.103e-02
      -2.088e+02      -9.714e-04
      -2.076e+02       9.608e-03
      -2.064e+02      -2.518e-03
      -2.052e+02      -1.049e-02
      -2.040e+02       1.105e-02
      -2.028e+02       3.089e-02
      -2.016e+02       4.016e-02
      -2.004e+02       8.601e-03
      -1.992e+02       1.354e-02
      -1.980e+02       1.245e-02
      -1.968e+02       5.185e-03
      -1.955e+02      -7.506e-03
      -1.943e+02       2.301e-02
      -1.931e+02      -2.405e-02
      -1.919e+02       1.188e-02
      -1.907e+02       3.954e-02
      -1.895e+02      -1.745e-02
      -1.883e+02       1.740e-02
      -1.871e+02       1.959e-02
      -1.859e+02       1.875e-02
      -1.847e+02       4.561e-03
      -1.835e+02       1.991e-02
      -1.823e+02       1.130e-02
      -1.810e+02       7.887e-03
      -1.798e+02       2.096e-02
      -1.786e+02       8.292e-03
      -1.774e+02      -1.633e-02
      -1.762e+02      -4.904e-03
      -1.750e+02       5.088e-03
      -1.738e+02      -2.687e-02
      -1.726e+02       3.055e-02
      -1.714e+02      -1.649e-02
      -1.702e+02      -5.245e-03
      -1.690e+02       5.912e-03
      -1.678e+02      -4.593e-03
      -1.666e+02      -2.004e-02
      -1.653e+02      -6.949e-03
      -1.641e+02       2.825e-03
      -1.629e+02      -1.764e-02
      -1.617e+02       2.506e-02
      -1.605e+02       3.199e-02
      -1.593e+02       4.894e-03
      -1.581e+02      -1.079e-02
      -1.569e+02       3.667e-03
      -1.557e+02      -7.133e-03
      -1.545e+02      -4.896e-03
      -1.533e+02      -1.293e-02
      -1.521e+02       1.892e-02
      -1.509e+02      -4.208e-02
      -1.496e+02       1.816e-02
      -1.484e+02      -1.486e-04
      -1.472e+02      -1.731e-02
      -1.460e+02      -2.935e-03
      -1.448e+02       2.089e-02
      -1.436e+02       1.682e-02
      -1.424e+02      -3.974e-03
      -1.412e+02      -2.458e-02
      -1.400e+02      -2.456e-03
      -1.388e+02       2.761e-02
      -1.376e+02      -5.960e-03
      -1.364e+02      -2.146e-03
      -1.352e+02       7.756e-03
      -1.339e+02       9.489e-03
      -1.327e+02       9.752e-03
      -1.315e+02       1.331e-02
      -1.303e+02      -1.489e-02
      -1.291e+02       2.444e-02
      -1.279e+02       6.097e-03
      -1.267e+02       3.891e-02
      -1.255e+02      -1.951e-02
      -1.243e+02       9.231e-03
      -1.231e+02       1.054e-02
      -1.219e+02      -9.558e-03
      -1.207e+02       2.452e-02
      -1.195e+02      -1.111e-02
      -1.182e+02      -2.002e-02
      -1.170e+02       2.807e-02
      -1.158e+02      -1.161e-02
      -1.146e+02      -3.115e-03
      -1.134e+02      -1.064e-02
      -1.122e+02       1.252e-02
      -1.110e+02      -1.618e-02
      -1.098e+02       5.379e-03
      -1.086e+02       1.726e-02
      -1.074e+02       7.058e-03
      -1.062e+02       1.768e-02
      -1.050e+02      -1.355e-02
      -1.037e+02       1.087e-02
      -1.025e+02       2.443e-02
      -1.013e+02       7.532e-03
      -1.001e+02      -1.951e-02
      -9.892e+01      -1.723e-02
      -9.771e+01      -1.906e-03
      -9.650e+01      -2.876e-02
      -9.529e+01      -1.488e-03
      -9.409e+01       1.951e-02
      -9.288e+01      -1.557e-02
      -9.167e+01      -2.888e-02
      -9.046e+01      -4.111e-04
      -8.925e+01       4.755e-03
      -8.805e+01       1.413e-02
      -8.684e+01       2.093e-02
      -8.563e+01       2.812e-02
      -8.442e+01       1.395e-02
      -8.322e+01       2.965e-02
      -8.201e+01       1.348e-02
      -8.080e+01      -1.784e-03
      -7.959e+01      -5.616e-03
      -7.838e+01       5.085e-02
      -7.718e+01       3.143e-02
      -7.597e+01       3.764e-02
