      17  PHL2525bn6 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.068236e+01 -7.231680e+01
VLSR          Ta*
      -3.610e+02      -1.485e-02
      -3.598e+02       8.367e-03
      -3.586e+02      -2.319e-02
      -3.574e+02       7.846e-03
      -3.562e+02      -1.374e-02
      -3.550e+02      -3.071e-03
      -3.538e+02       9.876e-03
      -3.526e+02      -7.259e-03
      -3.514e+02       2.516e-03
      -3.501e+02       5.385e-03
      -3.489e+02      -2.530e-02
      -3.477e+02      -1.319e-02
      -3.465e+02      -1.607e-02
      -3.453e+02      -7.775e-03
      -3.441e+02      -9.337e-03
      -3.429e+02      -1.292e-02
      -3.417e+02       7.803e-03
      -3.405e+02       9.821e-03
      -3.393e+02      -1.026e-02
      -3.381e+02      -6.691e-03
      -3.369e+02      -2.558e-02
      -3.357e+02       1.084e-02
      -3.344e+02      -7.202e-03
      -3.332e+02      -5.410e-03
      -3.320e+02       1.428e-03
      -3.308e+02      -8.892e-03
      -3.296e+02       1.504e-02
      -3.284e+02      -1.941e-02
      -3.272e+02      -1.235e-02
      -3.260e+02      -1.329e-02
      -3.248e+02       2.466e-03
      -3.236e+02      -7.884e-03
      -3.224e+02       1.493e-02
      -3.212e+02       1.369e-02
      -3.200e+02       9.454e-03
      -3.187e+02       6.950e-03
      -3.175e+02      -1.266e-02
      -3.163e+02       2.983e-02
      -3.151e+02       3.134e-04
      -3.139e+02       5.847e-03
      -3.127e+02       5.794e-03
      -3.115e+02       1.150e-02
      -3.103e+02      -5.586e-04
      -3.091e+02      -2.094e-02
      -3.079e+02       6.441e-03
      -3.067e+02      -1.222e-03
      -3.055e+02       4.283e-03
      -3.042e+02      -1.737e-02
      -3.030e+02       7.070e-03
      -3.018e+02       3.309e-03
      -3.006e+02       1.194e-03
      -2.994e+02      -2.970e-02
      -2.982e+02       1.865e-03
      -2.970e+02       3.609e-03
      -2.958e+02      -2.798e-03
      -2.946e+02      -1.048e-02
      -2.934e+02      -1.615e-02
      -2.922e+02      -1.163e-02
      -2.910e+02      -1.445e-02
      -2.898e+02      -7.988e-04
      -2.885e+02      -4.713e-03
      -2.873e+02      -1.110e-02
      -2.861e+02       8.791e-03
      -2.849e+02       9.708e-03
      -2.837e+02       1.545e-02
      -2.825e+02       1.981e-02
      -2.813e+02      -1.033e-02
      -2.801e+02      -2.682e-02
      -2.789e+02       1.721e-04
      -2.777e+02      -1.236e-02
      -2.765e+02       1.154e-02
      -2.753e+02      -2.615e-02
      -2.741e+02       1.248e-02
      -2.728e+02      -5.992e-03
      -2.716e+02      -7.133e-04
      -2.704e+02       1.492e-02
      -2.692e+02       2.133e-03
      -2.680e+02       1.228e-02
      -2.668e+02      -1.518e-03
      -2.656e+02       2.390e-02
      -2.644e+02       1.164e-02
      -2.632e+02       2.635e-03
      -2.620e+02       6.889e-03
      -2.608e+02       1.207e-02
      -2.596e+02      -1.075e-02
      -2.584e+02      -1.564e-02
      -2.571e+02       1.262e-02
      -2.559e+02       9.675e-03
      -2.547e+02      -1.496e-02
      -2.535e+02       5.373e-03
      -2.523e+02       1.430e-02
      -2.511e+02      -2.280e-03
      -2.499e+02      -1.767e-02
      -2.487e+02      -1.804e-03
      -2.475e+02      -2.687e-02
      -2.463e+02       2.077e-02
      -2.451e+02       1.984e-02
      -2.439e+02      -2.828e-03
      -2.426e+02       7.133e-04
      -2.414e+02      -1.253e-02
      -2.402e+02       1.341e-02
      -2.390e+02       1.560e-02
      -2.378e+02       1.147e-02
      -2.366e+02       1.040e-02
      -2.354e+02       9.156e-03
      -2.342e+02      -5.907e-03
      -2.330e+02       2.985e-02
      -2.318e+02       1.100e-02
      -2.306e+02       1.969e-03
      -2.294e+02      -1.031e-02
      -2.282e+02       6.175e-03
      -2.269e+02      -1.925e-03
      -2.257e+02       2.510e-03
      -2.245e+02      -1.229e-02
      -2.233e+02      -2.632e-03
      -2.221e+02      -4.657e-03
      -2.209e+02      -1.157e-02
      -2.197e+02      -3.922e-04
      -2.185e+02       1.785e-02
      -2.173e+02      -1.909e-02
      -2.161e+02       1.083e-02
      -2.149e+02      -7.514e-03
      -2.137e+02      -7.116e-03
      -2.125e+02       2.569e-03
      -2.112e+02      -1.024e-02
      -2.100e+02      -6.101e-03
      -2.088e+02      -2.054e-02
      -2.076e+02       1.637e-02
      -2.064e+02       2.870e-03
      -2.052e+02       1.371e-02
      -2.040e+02      -8.138e-03
      -2.028e+02       1.288e-02
      -2.016e+02      -1.373e-02
      -2.004e+02       5.541e-03
      -1.992e+02       1.589e-02
      -1.980e+02       2.752e-03
      -1.968e+02       2.042e-02
      -1.955e+02       7.481e-03
      -1.943e+02      -1.412e-03
      -1.931e+02      -6.689e-04
      -1.919e+02      -6.704e-03
      -1.907e+02      -4.513e-03
      -1.895e+02       1.612e-02
      -1.883e+02       7.499e-03
      -1.871e+02       9.309e-03
      -1.859e+02      -4.972e-03
      -1.847e+02      -9.981e-03
      -1.835e+02       1.861e-03
      -1.823e+02       3.910e-03
      -1.810e+02      -4.649e-03
      -1.798e+02       9.546e-03
      -1.786e+02       1.042e-02
      -1.774e+02      -8.629e-03
      -1.762e+02      -9.765e-04
      -1.750e+02       1.613e-02
      -1.738e+02       1.329e-03
      -1.726e+02      -1.138e-02
      -1.714e+02      -5.866e-03
      -1.702e+02      -5.090e-03
      -1.690e+02       1.710e-02
      -1.678e+02      -1.417e-02
      -1.666e+02       2.348e-02
      -1.653e+02       2.270e-02
      -1.641e+02       9.338e-03
      -1.629e+02      -9.704e-03
      -1.617e+02       4.415e-03
      -1.605e+02      -2.026e-02
      -1.593e+02       1.529e-02
      -1.581e+02       1.786e-02
      -1.569e+02      -2.471e-03
      -1.557e+02      -8.832e-03
      -1.545e+02      -9.226e-03
      -1.533e+02      -2.053e-02
      -1.521e+02       1.340e-02
      -1.509e+02       2.189e-02
      -1.496e+02       2.081e-02
      -1.484e+02       1.872e-03
      -1.472e+02       1.699e-02
      -1.460e+02       2.638e-03
      -1.448e+02       2.524e-03
      -1.436e+02       1.711e-02
      -1.424e+02       2.649e-02
      -1.412e+02       1.533e-02
      -1.400e+02       1.309e-02
      -1.388e+02       9.071e-03
      -1.376e+02       1.202e-02
      -1.364e+02      -1.684e-02
      -1.352e+02      -8.835e-03
      -1.339e+02       8.335e-03
      -1.327e+02      -1.958e-02
      -1.315e+02       9.172e-04
      -1.303e+02       3.445e-03
      -1.291e+02       4.902e-03
      -1.279e+02       1.387e-02
      -1.267e+02       7.039e-03
      -1.255e+02       1.083e-03
      -1.243e+02      -8.546e-03
      -1.231e+02      -1.717e-03
      -1.219e+02      -3.200e-03
      -1.207e+02       1.642e-02
      -1.195e+02       6.180e-03
      -1.182e+02      -6.409e-03
      -1.170e+02      -4.208e-03
      -1.158e+02      -1.052e-02
      -1.146e+02      -9.126e-03
      -1.134e+02      -6.747e-03
      -1.122e+02      -2.830e-04
      -1.110e+02      -1.031e-02
      -1.098e+02      -6.973e-04
      -1.086e+02       1.045e-02
      -1.074e+02      -1.398e-02
      -1.062e+02      -1.670e-02
      -1.050e+02      -1.705e-02
      -1.037e+02       3.712e-03
      -1.025e+02       6.413e-03
      -1.013e+02      -7.827e-04
      -1.001e+02      -3.849e-03
      -9.892e+01      -1.037e-02
      -9.771e+01      -4.677e-03
      -9.650e+01       1.551e-02
      -9.529e+01      -9.395e-03
      -9.409e+01      -1.063e-02
      -9.288e+01       3.230e-03
      -9.167e+01      -8.579e-03
      -9.046e+01       8.502e-03
      -8.925e+01      -6.078e-03
      -8.805e+01       1.536e-02
      -8.684e+01       1.699e-02
      -8.563e+01       2.283e-02
      -8.442e+01      -1.927e-02
      -8.322e+01       5.999e-03
      -8.201e+01      -8.912e-03
      -8.080e+01      -9.009e-03
      -7.959e+01      -2.700e-02
      -7.838e+01       1.930e-03
      -7.718e+01      -1.046e-02
      -7.597e+01      -1.644e-03
      -7.476e+01       2.725e-03
      -7.355e+01       2.603e-02
      -7.235e+01       4.920e-04
      -7.114e+01       1.032e-02
      -6.993e+01       1.309e-02
      -6.872e+01      -1.316e-02
      -6.751e+01       6.658e-03
      -6.631e+01       1.750e-03
      -6.510e+01       1.066e-02
      -6.389e+01       6.066e-03
      -6.268e+01       1.409e-02
      -6.147e+01       1.694e-02
      -6.027e+01       2.477e-02
      -5.906e+01       2.329e-02
      -5.785e+01       1.054e-02
      -5.664e+01       3.236e-02
      -5.544e+01       2.065e-02
      -5.423e+01       4.121e-02
      -5.302e+01       1.394e-02
      -5.181e+01       3.231e-02
      -5.060e+01       5.636e-02
      -4.940e+01       5.256e-02
      -4.819e+01       5.661e-02
      -4.698e+01       5.736e-02
      -4.577e+01       8.213e-02
      -4.457e+01       7.410e-02
      -4.336e+01       1.022e-01
      -4.215e+01       1.124e-01
      -4.094e+01       1.052e-01
      -3.973e+01       1.174e-01
      -3.853e+01       1.422e-01
      -3.732e+01       1.483e-01
      -3.611e+01       1.670e-01
      -3.490e+01       1.782e-01
      -3.369e+01       2.014e-01
      -3.249e+01       2.061e-01
      -3.128e+01       2.240e-01
      -3.007e+01       2.275e-01
      -2.886e+01       2.694e-01
      -2.766e+01       2.935e-01
      -2.645e+01       3.187e-01
      -2.524e+01       3.547e-01
      -2.403e+01       4.186e-01
      -2.282e+01       4.976e-01
      -2.162e+01       6.394e-01
      -2.041e+01       7.811e-01
      -1.920e+01       9.660e-01
      -1.799e+01       1.212e+00
      -1.679e+01       1.479e+00
      -1.558e+01       1.851e+00
      -1.437e+01       2.163e+00
      -1.316e+01       2.510e+00
      -1.195e+01       2.855e+00
      -1.075e+01       3.195e+00
      -9.538e+00       3.535e+00
