      9  PHL2525p60 STCOR   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.380458e+01 -7.131687e+01
VLSR          Ta*
      -3.610e+02       8.674e-03
      -3.598e+02       9.291e-03
      -3.586e+02      -1.386e-02
      -3.574e+02       8.279e-04
      -3.562e+02       5.843e-03
      -3.550e+02       1.609e-02
      -3.538e+02      -1.675e-03
      -3.526e+02       1.293e-02
      -3.514e+02      -2.097e-02
      -3.501e+02      -6.923e-03
      -3.489e+02      -1.172e-02
      -3.477e+02       8.555e-03
      -3.465e+02       2.521e-03
      -3.453e+02      -1.720e-02
      -3.441e+02      -1.326e-02
      -3.429e+02       2.373e-02
      -3.417e+02       5.677e-03
      -3.405e+02      -1.210e-02
      -3.393e+02      -2.386e-02
      -3.381e+02      -1.403e-02
      -3.369e+02      -1.583e-02
      -3.357e+02       7.564e-03
      -3.344e+02       4.344e-03
      -3.332e+02       9.986e-04
      -3.320e+02       1.392e-03
      -3.308e+02       2.247e-02
      -3.296e+02       2.422e-03
      -3.284e+02       3.556e-03
      -3.272e+02      -5.865e-03
      -3.260e+02      -7.139e-03
      -3.248e+02      -1.333e-03
      -3.236e+02       1.756e-02
      -3.224e+02       2.613e-02
      -3.212e+02      -4.662e-03
      -3.200e+02      -7.616e-03
      -3.187e+02      -1.477e-02
      -3.175e+02      -1.292e-02
      -3.163e+02      -1.382e-02
      -3.151e+02       3.218e-03
      -3.139e+02      -1.532e-03
      -3.127e+02       7.872e-03
      -3.115e+02       1.206e-03
      -3.103e+02       2.269e-02
      -3.091e+02      -1.024e-02
      -3.079e+02      -1.619e-02
      -3.067e+02      -5.180e-03
      -3.055e+02       2.220e-03
      -3.042e+02      -2.605e-03
      -3.030e+02      -5.813e-04
      -3.018e+02       1.941e-02
      -3.006e+02       5.792e-03
      -2.994e+02      -1.843e-02
      -2.982e+02       1.450e-04
      -2.970e+02      -7.066e-03
      -2.958e+02       6.349e-03
      -2.946e+02      -4.178e-03
      -2.934e+02      -1.150e-02
      -2.922e+02      -7.087e-03
      -2.910e+02       1.325e-02
      -2.898e+02       6.500e-03
      -2.885e+02       1.254e-02
      -2.873e+02       3.699e-03
      -2.861e+02       6.219e-03
      -2.849e+02      -1.259e-02
      -2.837e+02      -7.230e-03
      -2.825e+02       9.682e-04
      -2.813e+02       6.740e-03
      -2.801e+02      -2.089e-03
      -2.789e+02       1.054e-02
      -2.777e+02      -6.995e-03
      -2.765e+02       1.583e-02
      -2.753e+02      -1.834e-02
      -2.741e+02       5.051e-03
      -2.728e+02      -2.138e-03
      -2.716e+02       6.843e-03
      -2.704e+02       1.341e-04
      -2.692e+02      -1.479e-02
      -2.680e+02       3.604e-02
      -2.668e+02      -3.730e-04
      -2.656e+02       3.150e-03
      -2.644e+02       6.294e-03
      -2.632e+02       1.321e-02
      -2.620e+02       1.180e-02
      -2.608e+02       6.924e-03
      -2.596e+02      -1.089e-02
      -2.584e+02      -4.011e-03
      -2.571e+02      -5.348e-04
      -2.559e+02      -3.724e-03
      -2.547e+02       3.484e-04
      -2.535e+02      -2.392e-02
      -2.523e+02       1.063e-02
      -2.511e+02      -5.302e-04
      -2.499e+02      -2.040e-02
      -2.487e+02      -1.223e-02
      -2.475e+02       1.828e-02
      -2.463e+02       6.005e-04
      -2.451e+02      -4.978e-03
      -2.439e+02       7.626e-03
      -2.426e+02       7.953e-03
      -2.414e+02       1.170e-02
      -2.402e+02      -1.777e-03
      -2.390e+02      -8.275e-03
      -2.378e+02      -1.644e-03
      -2.366e+02       3.603e-02
      -2.354e+02      -1.159e-02
      -2.342e+02      -1.178e-02
      -2.330e+02      -1.381e-02
      -2.318e+02       1.468e-02
      -2.306e+02       1.796e-02
      -2.294e+02      -1.718e-03
      -2.282e+02      -6.195e-03
      -2.269e+02       4.432e-03
      -2.257e+02       1.850e-02
      -2.245e+02      -5.475e-04
      -2.233e+02      -2.467e-02
      -2.221e+02      -1.805e-02
      -2.209e+02      -1.332e-02
      -2.197e+02       4.372e-04
      -2.185e+02      -1.446e-02
      -2.173e+02      -2.261e-02
      -2.161e+02       1.017e-02
      -2.149e+02       2.012e-02
      -2.137e+02      -1.639e-02
      -2.125e+02       2.151e-02
      -2.112e+02      -2.882e-03
      -2.100e+02      -2.706e-02
      -2.088e+02       1.055e-02
      -2.076e+02       4.449e-03
      -2.064e+02       1.702e-02
      -2.052e+02       2.796e-03
      -2.040e+02      -5.201e-03
      -2.028e+02      -1.788e-02
      -2.016e+02       2.946e-02
      -2.004e+02       8.009e-04
      -1.992e+02       1.047e-02
      -1.980e+02       3.864e-03
      -1.968e+02       1.791e-02
      -1.955e+02       8.107e-03
      -1.943e+02       2.543e-03
      -1.931e+02      -5.702e-03
      -1.919e+02       7.420e-03
      -1.907e+02       1.153e-02
      -1.895e+02      -1.519e-03
      -1.883e+02      -1.200e-02
      -1.871e+02      -2.393e-03
      -1.859e+02      -3.606e-03
      -1.847e+02      -8.779e-03
      -1.835e+02      -1.151e-02
      -1.823e+02       2.030e-04
      -1.810e+02       2.647e-02
      -1.798e+02      -2.651e-03
      -1.786e+02       2.959e-02
      -1.774e+02      -1.316e-02
      -1.762e+02       1.855e-02
      -1.750e+02      -8.873e-03
      -1.738e+02      -1.094e-02
      -1.726e+02      -5.010e-03
      -1.714e+02       3.381e-03
      -1.702e+02       1.646e-03
      -1.690e+02       2.055e-02
      -1.678e+02      -7.173e-03
      -1.666e+02      -2.463e-02
      -1.653e+02      -5.776e-04
      -1.641e+02       1.945e-03
      -1.629e+02       8.448e-03
      -1.617e+02      -3.284e-04
      -1.605e+02       6.557e-04
      -1.593e+02      -1.287e-03
      -1.581e+02       1.725e-02
      -1.569e+02      -9.138e-03
      -1.557e+02      -2.290e-02
      -1.545e+02      -1.167e-02
      -1.533e+02       1.119e-02
      -1.521e+02      -9.461e-03
      -1.509e+02       9.947e-03
      -1.496e+02       2.649e-03
      -1.484e+02      -1.052e-02
      -1.472e+02      -6.550e-03
      -1.460e+02      -1.356e-03
      -1.448e+02       1.306e-02
      -1.436e+02      -1.280e-02
      -1.424e+02       1.246e-02
      -1.412e+02      -4.458e-03
      -1.400e+02       5.170e-03
      -1.388e+02       1.749e-02
      -1.376e+02       9.223e-03
      -1.364e+02      -5.013e-03
      -1.352e+02       1.492e-02
      -1.339e+02       2.781e-02
      -1.327e+02       8.235e-04
      -1.315e+02       4.705e-03
      -1.303e+02      -6.538e-03
      -1.291e+02      -6.566e-03
      -1.279e+02      -9.234e-03
      -1.267e+02      -5.153e-04
      -1.255e+02      -7.008e-03
      -1.243e+02       8.029e-03
      -1.231e+02       2.036e-03
      -1.219e+02      -9.985e-03
      -1.207e+02      -1.779e-02
      -1.195e+02       7.657e-03
      -1.182e+02      -1.105e-02
      -1.170e+02      -6.484e-04
      -1.158e+02       2.082e-02
      -1.146e+02      -1.175e-02
      -1.134e+02       1.135e-02
      -1.122e+02      -6.132e-03
      -1.110e+02      -2.781e-03
      -1.098e+02       6.997e-03
      -1.086e+02       1.426e-02
      -1.074e+02      -9.926e-03
      -1.062e+02       2.916e-02
      -1.050e+02       1.476e-02
      -1.037e+02       8.211e-03
      -1.025e+02       2.542e-03
      -1.013e+02       1.098e-02
      -1.001e+02       1.093e-02
      -9.892e+01       1.425e-03
      -9.771e+01       6.939e-03
      -9.650e+01       6.063e-03
      -9.529e+01       1.433e-02
      -9.409e+01      -1.077e-02
      -9.288e+01       1.486e-02
      -9.167e+01      -3.081e-03
      -9.046e+01      -8.537e-03
      -8.925e+01      -1.710e-02
      -8.805e+01       2.116e-03
      -8.684e+01       1.564e-02
      -8.563e+01      -4.864e-03
      -8.442e+01       1.324e-02
      -8.322e+01       4.024e-02
      -8.201e+01       1.131e-03
      -8.080e+01       2.348e-02
      -7.959e+01       7.951e-03
      -7.838e+01       1.703e-02
      -7.718e+01       2.233e-02
      -7.597e+01       1.373e-02
      -7.476e+01       3.244e-02
      -7.355e+01      -7.873e-03
      -7.235e+01       1.681e-02
      -7.114e+01       8.951e-04
      -6.993e+01       3.117e-02
      -6.872e+01       2.012e-02
      -6.751e+01       1.206e-02
      -6.631e+01       1.658e-02
      -6.510e+01       1.287e-02
      -6.389e+01       3.460e-02
      -6.268e+01       2.222e-02
      -6.147e+01       3.445e-02
      -6.027e+01       3.650e-02
      -5.906e+01       3.653e-02
      -5.785e+01       4.061e-03
      -5.664e+01       1.085e-02
      -5.544e+01       2.792e-02
      -5.423e+01       2.533e-02
      -5.302e+01       4.961e-02
      -5.181e+01       2.899e-02
      -5.060e+01       4.048e-02
      -4.940e+01       5.406e-02
      -4.819e+01       3.956e-02
      -4.698e+01       3.102e-02
      -4.577e+01       2.548e-02
      -4.457e+01       5.970e-02
      -4.336e+01       6.153e-02
      -4.215e+01       6.052e-02
      -4.094e+01       6.087e-02
      -3.973e+01       8.328e-02
      -3.853e+01       6.050e-02
      -3.732e+01       9.712e-02
      -3.611e+01       6.592e-02
      -3.490e+01       6.276e-02
      -3.369e+01       9.101e-02
      -3.249e+01       1.172e-01
      -3.128e+01       1.377e-01
      -3.007e+01       1.720e-01
      -2.886e+01       2.051e-01
      -2.766e+01       2.731e-01
      -2.645e+01       3.290e-01
      -2.524e+01       4.069e-01
      -2.403e+01       5.371e-01
      -2.282e+01       6.514e-01
      -2.162e+01       8.066e-01
      -2.041e+01       9.986e-01
      -1.920e+01       1.217e+00
      -1.799e+01       1.500e+00
      -1.679e+01       1.888e+00
      -1.558e+01       2.360e+00
      -1.437e+01       2.939e+00
      -1.316e+01       3.724e+00
      -1.195e+01       4.400e+00
      -1.075e+01       5.051e+00
      -9.538e+00       5.449e+00
      -8.330e+00       5.404e+00
      -7.123e+00       5.264e+00
      -5.915e+00       5.059e+00
      -4.707e+00       4.946e+00
      -3.499e+00       5.075e+00
      -2.291e+00       5.242e+00
      -1.083e+00       5.351e+00
       1.245e-01       5.348e+00
       1.332e+00       5.402e+00
       2.540e+00       4.974e+00
       3.748e+00       4.005e+00
       4.956e+00       2.864e+00
       6.164e+00       2.070e+00
       7.371e+00       1.505e+00
       8.579e+00       1.078e+00
       9.787e+00       8.102e-01
       1.099e+01       6.096e-01
       1.220e+01       4.713e-01
       1.341e+01       3.634e-01
       1.462e+01       2.762e-01
       1.583e+01       2.155e-01
       1.703e+01       1.537e-01
       1.824e+01       1.467e-01
       1.945e+01       9.884e-02
       2.066e+01       7.245e-02
       2.187e+01       6.976e-02
       2.307e+01       5.134e-02
       2.428e+01       6.480e-02
       2.549e+01       3.425e-02
       2.670e+01       1.198e-02
       2.790e+01       4.930e-02
       2.911e+01       1.720e-02
       3.032e+01       2.700e-02
       3.153e+01       1.951e-02
       3.274e+01       2.287e-02
       3.394e+01       1.383e-02
       3.515e+01      -9.332e-04
       3.636e+01      -1.522e-02
       3.757e+01       3.118e-02
       3.878e+01       6.488e-04
       3.998e+01       4.449e-03
       4.119e+01      -5.965e-04
