      27  PHL2525pp3 STCOR 0   PHL2525_cleanbaseavg.fits
GALACTIC
coordinates (deg)    8.220372e+01 -7.081595e+01
VLSR          Ta*
      -1.847e+02       2.718e-03
      -1.835e+02       5.197e-04
      -1.823e+02       5.170e-03
      -1.810e+02      -1.319e-02
      -1.798e+02       2.480e-02
      -1.786e+02      -2.793e-02
      -1.774e+02      -2.139e-03
      -1.762e+02      -2.100e-03
      -1.750e+02      -1.267e-02
      -1.738e+02      -1.415e-02
      -1.726e+02      -3.585e-02
      -1.714e+02      -2.317e-02
      -1.702e+02      -1.836e-03
      -1.690e+02      -5.477e-03
      -1.678e+02      -1.420e-02
      -1.666e+02      -1.130e-02
      -1.653e+02       7.146e-03
      -1.641e+02      -5.304e-03
      -1.629e+02      -2.210e-03
      -1.617e+02       1.210e-02
      -1.605e+02       1.252e-02
      -1.593e+02      -2.051e-03
      -1.581e+02      -5.843e-03
      -1.569e+02       1.008e-02
      -1.557e+02       6.357e-03
      -1.545e+02       1.213e-02
      -1.533e+02       3.353e-03
      -1.521e+02      -3.846e-03
      -1.509e+02      -1.323e-02
      -1.496e+02       1.551e-02
      -1.484e+02       1.299e-02
      -1.472e+02       1.160e-02
      -1.460e+02      -2.192e-02
      -1.448e+02       2.566e-02
      -1.436e+02       1.146e-02
      -1.424e+02       7.445e-04
      -1.412e+02      -1.166e-03
      -1.400e+02       3.156e-02
      -1.388e+02       3.973e-03
      -1.376e+02      -1.105e-02
      -1.364e+02      -5.504e-03
      -1.352e+02       1.912e-02
      -1.339e+02      -3.293e-02
      -1.327e+02      -6.306e-03
      -1.315e+02      -1.321e-02
      -1.303e+02       2.001e-02
      -1.291e+02       8.295e-03
      -1.279e+02       1.757e-02
      -1.267e+02       1.631e-04
      -1.255e+02       3.463e-02
      -1.243e+02       1.565e-04
      -1.231e+02       4.669e-03
      -1.219e+02       1.959e-03
      -1.207e+02      -2.487e-02
      -1.195e+02      -1.451e-02
      -1.182e+02      -7.398e-03
      -1.170e+02      -1.017e-02
      -1.158e+02      -8.561e-03
      -1.146e+02       4.030e-03
      -1.134e+02      -7.999e-03
      -1.122e+02       6.890e-03
      -1.110e+02       1.115e-02
      -1.098e+02       2.303e-02
      -1.086e+02      -5.988e-03
      -1.074e+02       5.560e-03
      -1.062e+02       1.422e-02
      -1.050e+02       1.191e-02
      -1.037e+02       1.138e-02
      -1.025e+02       1.078e-02
      -1.013e+02       2.085e-02
      -1.001e+02       2.108e-04
      -9.892e+01       6.601e-03
      -9.771e+01      -5.942e-03
      -9.650e+01       2.384e-02
      -9.529e+01       1.960e-02
      -9.409e+01       5.646e-03
      -9.288e+01       6.261e-03
      -9.167e+01       2.465e-02
      -9.046e+01       1.864e-02
      -8.925e+01      -2.375e-03
      -8.805e+01       6.635e-04
      -8.684e+01       1.324e-02
      -8.563e+01       2.231e-02
      -8.442e+01      -6.616e-03
      -8.322e+01      -6.343e-03
      -8.201e+01      -9.099e-03
      -8.080e+01      -8.210e-03
      -7.959e+01       4.458e-03
      -7.838e+01       1.494e-02
      -7.718e+01       2.884e-02
      -7.597e+01       1.628e-02
      -7.476e+01      -1.225e-03
      -7.355e+01       2.465e-02
      -7.235e+01       2.758e-02
      -7.114e+01       1.768e-02
      -6.993e+01       4.348e-02
      -6.872e+01       4.416e-02
      -6.751e+01       3.965e-02
      -6.631e+01       5.313e-02
      -6.510e+01       1.795e-02
      -6.389e+01       1.488e-02
      -6.268e+01       1.435e-02
      -6.147e+01       3.160e-02
      -6.027e+01       5.023e-02
      -5.906e+01       2.355e-02
      -5.785e+01       4.565e-02
      -5.664e+01       3.890e-02
      -5.544e+01       3.630e-02
      -5.423e+01       3.328e-02
      -5.302e+01       4.009e-02
      -5.181e+01       4.014e-02
      -5.060e+01       5.722e-02
      -4.940e+01       5.359e-02
      -4.819e+01       2.204e-02
      -4.698e+01       2.811e-02
      -4.577e+01       5.769e-02
      -4.457e+01       4.946e-02
      -4.336e+01       3.739e-02
      -4.215e+01       5.452e-02
      -4.094e+01       4.701e-02
      -3.973e+01       7.741e-02
      -3.853e+01       7.891e-02
      -3.732e+01       7.574e-02
      -3.611e+01       7.911e-02
      -3.490e+01       6.532e-02
      -3.369e+01       1.136e-01
      -3.249e+01       8.994e-02
      -3.128e+01       1.355e-01
      -3.007e+01       1.539e-01
      -2.886e+01       1.846e-01
      -2.766e+01       2.422e-01
      -2.645e+01       3.235e-01
      -2.524e+01       3.781e-01
      -2.403e+01       4.810e-01
      -2.282e+01       5.814e-01
      -2.162e+01       7.539e-01
      -2.041e+01       9.698e-01
      -1.920e+01       1.111e+00
      -1.799e+01       1.398e+00
      -1.679e+01       1.693e+00
      -1.558e+01       2.014e+00
      -1.437e+01       2.383e+00
      -1.316e+01       2.865e+00
      -1.195e+01       3.387e+00
      -1.075e+01       3.803e+00
      -9.538e+00       4.168e+00
      -8.330e+00       4.338e+00
      -7.123e+00       4.590e+00
      -5.915e+00       5.125e+00
      -4.707e+00       6.090e+00
      -3.499e+00       6.019e+00
      -2.291e+00       5.305e+00
      -1.083e+00       5.040e+00
       1.245e-01       5.001e+00
       1.332e+00       4.781e+00
       2.540e+00       4.221e+00
       3.748e+00       3.320e+00
       4.956e+00       2.550e+00
       6.164e+00       1.894e+00
       7.371e+00       1.445e+00
       8.579e+00       1.097e+00
       9.787e+00       8.492e-01
       1.099e+01       6.567e-01
       1.220e+01       5.087e-01
       1.341e+01       4.421e-01
       1.462e+01       3.173e-01
       1.583e+01       2.147e-01
       1.703e+01       1.475e-01
       1.824e+01       1.257e-01
       1.945e+01       1.182e-01
       2.066e+01       8.512e-02
       2.187e+01       5.333e-02
       2.307e+01       3.400e-02
       2.428e+01       1.805e-02
       2.549e+01       4.720e-06
       2.670e+01       2.406e-02
       2.790e+01       1.159e-02
       2.911e+01       2.426e-03
       3.032e+01       4.985e-04
       3.153e+01      -1.456e-02
       3.274e+01      -1.763e-02
       3.394e+01      -1.226e-02
       3.515e+01      -1.244e-02
       3.636e+01       8.165e-03
       3.757e+01       1.771e-02
       3.877e+01      -2.172e-02
       3.998e+01       6.690e-03
       4.119e+01       1.935e-02
       4.240e+01       2.001e-02
       4.361e+01      -2.119e-03
       4.481e+01      -3.652e-02
       4.602e+01      -2.337e-03
       4.723e+01      -9.635e-03
       4.844e+01      -2.911e-03
       4.965e+01       1.729e-02
       5.085e+01       1.651e-02
       5.206e+01      -7.448e-03
       5.327e+01      -4.345e-04
       5.448e+01      -1.158e-02
       5.568e+01      -1.232e-02
       5.689e+01       1.191e-02
       5.810e+01      -3.523e-02
       5.931e+01      -2.341e-02
       6.052e+01      -6.439e-03
       6.172e+01       5.427e-04
       6.293e+01      -4.388e-02
       6.414e+01      -1.742e-02
       6.535e+01      -2.516e-02
       6.656e+01       1.671e-03
       6.776e+01       1.413e-02
       6.897e+01       1.109e-02
       7.018e+01      -3.560e-03
       7.139e+01       8.234e-04
       7.259e+01      -3.135e-02
       7.380e+01      -1.952e-02
       7.501e+01      -1.284e-03
       7.622e+01      -1.628e-03
       7.743e+01      -3.186e-02
       7.863e+01      -7.561e-03
       7.984e+01      -2.354e-02
       8.105e+01      -9.646e-03
       8.226e+01      -1.209e-02
       8.346e+01      -5.740e-03
       8.467e+01       1.182e-02
       8.588e+01      -1.095e-02
       8.709e+01      -1.831e-02
       8.830e+01       3.657e-03
       8.950e+01       1.488e-02
       9.071e+01      -2.753e-03
       9.192e+01      -1.770e-02
       9.313e+01      -1.027e-03
       9.434e+01      -1.405e-02
       9.554e+01       7.726e-03
       9.675e+01       4.420e-03
       9.796e+01       1.027e-02
       9.917e+01       3.645e-03
       1.004e+02       6.038e-04
       1.016e+02       2.668e-02
       1.028e+02       6.469e-03
       1.040e+02      -9.723e-03
       1.052e+02      -2.129e-02
       1.064e+02      -1.244e-03
       1.076e+02      -7.150e-03
       1.088e+02       2.372e-03
       1.100e+02      -2.177e-02
       1.112e+02       6.041e-03
       1.125e+02      -1.017e-02
       1.137e+02      -8.372e-03
       1.149e+02      -1.192e-03
       1.161e+02      -2.252e-02
       1.173e+02      -1.373e-02
       1.185e+02      -5.840e-03
       1.197e+02       1.907e-02
       1.209e+02      -6.643e-04
       1.221e+02      -1.425e-02
       1.233e+02       1.462e-02
       1.245e+02       7.442e-03
       1.257e+02       5.893e-03
       1.269e+02      -8.093e-03
       1.282e+02      -1.252e-02
       1.294e+02      -1.640e-02
       1.306e+02      -3.602e-03
       1.318e+02      -6.637e-03
       1.330e+02      -9.259e-03
       1.342e+02       1.228e-02
       1.354e+02       2.212e-02
       1.366e+02      -1.852e-02
       1.378e+02      -1.420e-02
       1.390e+02      -5.841e-03
       1.402e+02      -5.001e-03
       1.414e+02      -5.863e-04
       1.426e+02      -1.117e-02
       1.439e+02      -2.594e-03
       1.451e+02       3.783e-02
       1.463e+02      -3.530e-03
       1.475e+02       6.756e-03
       1.487e+02       8.333e-03
       1.499e+02       3.368e-04
       1.511e+02       2.536e-03
       1.523e+02       1.372e-02
       1.535e+02       4.033e-03
       1.547e+02      -1.844e-02
